review,sentiment,cleaned_reviews
"['movie', 'start', 'main', 'character', 'lie', 'coma', 'hospital', 'ward', 'attend', 'orderly', 'unconscious', 'main', 'character', 'hear', 'voice', 'orderly', 'gay', 'orderlies', 'kiss', 'watch', 'version', 'suspicion', 'suppose', 'funny', '\x96', '\x84comedy', 'case', 'like', 'movie', 'theater', 'probably', 'hear', 'audience', 'roar', 'laughter', 'funny', '\x96', 'suppose', 'sit', 'comedy', 'fascinating', 'think', 'funny', 'not', 'movie', 'unfortunately', 'deliver', 'argument', '/><br', '/>brilliant', 'brain', 'funny', 'people', 'like', 'prove', 'fact', 'know', '\x84mechanic', 'suppose', 'director', 'co', 'scriptwriter', 'not', 'bother', 'mechanic', 'think', 'certain', 'thing', 'simply', 'funny', 'fact', 'orderly', 'gay', 'kiss', 'man', 'coma', 'example', 'not', 'wrong', 'people', 'funny', 'not', 'not', 'anyway.<br', '/><br', '/>the', 'main', 'problem', 'movie', 'not', 'reason', 'way', 'main', 'character', 'behave', 'not', 'understand', 'brother', 'orthodox', 'class', 'carbon', 'copy', 'fast', 'strongly', 'dislike', 'bland', 'character', 'child', 'bore', 'apart', 'fact', 'sexually', 'attract', 'well', 'lesbian', 'raise', 'daughter', 'cousin', 'incestuous', 'relationship', '\x96', 'embarrassing', 'come', 'excuse', 'scriptwriter', 'not', 'come', 'better.<br', '/><br', '/>the', 'acting', 'not', 'bad', 'udo', 'semel', 'actually', 'come', 'like', 'lot', 'remind', 'ex', 'chancellor', 'light', 'version', 'venerable', 'orthodox', 'direction', 'not', 'really', 'bad', 'maybe', 'levy', 'stick', 'direct', 'movie', 'leave', 'scriptwriting', 'hear', 'comedy', 'hitler', 'oi']",negative,"['movie', 'start', 'main', 'character', 'lie', 'coma', 'hospital', 'ward', 'attend', 'orderly', 'unconscious', 'main', 'character', 'hear', 'voice', 'orderly', 'gay', 'orderlies', 'kiss', 'watch', 'version', 'suspicion', 'suppose', 'funny', '\x96', '\x84comedy', 'case', 'like', 'movie', 'theater', 'probably', 'hear', 'audience', 'roar', 'laughter', 'funny', '\x96', 'suppose', 'sit', 'comedy', 'fascinating', 'think', 'funny', 'not', 'movie', 'unfortunately', 'deliver', 'argument', '/><br', '/>brilliant', 'brain', 'funny', 'people', 'like', 'prove', 'fact', 'know', '\x84mechanic', 'suppose', 'director', 'co', 'scriptwriter', 'not', 'bother', 'mechanic', 'think', 'certain', 'thing', 'simply', 'funny', 'fact', 'orderly', 'gay', 'kiss', 'man', 'coma', 'example', 'not', 'wrong', 'people', 'funny', 'not', 'not', 'anyway.<br', '/><br', '/>the', 'main', 'problem', 'movie', 'not', 'reason', 'way', 'main', 'character', 'behave', 'not', 'understand', 'brother', 'orthodox', 'class', 'carbon', 'copy', 'fast', 'strongly', 'dislike', 'bland', 'character', 'child', 'bore', 'apart', 'fact', 'sexually', 'attract', 'well', 'lesbian', 'raise', 'daughter', 'cousin', 'incestuous', 'relationship', '\x96', 'embarrassing', 'come', 'excuse', 'scriptwriter', 'not', 'come', 'better.<br', '/><br', '/>the', 'acting', 'not', 'bad', 'udo', 'semel', 'actually', 'come', 'like', 'lot', 'remind', 'ex', 'chancellor', 'light', 'version', 'venerable', 'orthodox', 'direction', 'not', 'really', 'bad', 'maybe', 'levy', 'stick', 'direct', 'movie', 'leave', 'scriptwriting', 'hear', 'comedy', 'hitler', 'oi']"
"['story', 'woman', 'very', 'sensitive', 'study', 'charlotte', 'van', 'den', 'eynde', 'young', 'els', 'dottermans', '37', 'frieda', 'pittor', 'old', 'mother', 'live', 'building', 'different', 'expectation', 'life', 'vital', 'want', 'child', 'come', 'village', 'want', 'change', 'life', 'dream', 'youth', 'young', 'girl', 'fact', 'nothing', 'happen', 'movie', 'wait', 'instance', 'accident', 'dramatize', 'story', 'time', 'discover', 'director', 'want', 'develop', 'psychological', 'portrait', 'woman', 'nothing', 'movie', 'disappointing', 'expect', 'woman', 'learn', 'experience', 'not', 'case', 'leave', 'feeling', 'emptiness']",negative,"['story', 'woman', 'very', 'sensitive', 'study', 'charlotte', 'van', 'den', 'eynde', 'young', 'els', 'dottermans', '37', 'frieda', 'pittor', 'old', 'mother', 'live', 'building', 'different', 'expectation', 'life', 'vital', 'want', 'child', 'come', 'village', 'want', 'change', 'life', 'dream', 'youth', 'young', 'girl', 'fact', 'nothing', 'happen', 'movie', 'wait', 'instance', 'accident', 'dramatize', 'story', 'time', 'discover', 'director', 'want', 'develop', 'psychological', 'portrait', 'woman', 'nothing', 'movie', 'disappointing', 'expect', 'woman', 'learn', 'experience', 'not', 'case', 'leave', 'feeling', 'emptiness']"
"['foremost', 'love', 'novel', 'kind', 'horror', 'skin', 'stick', 'later', 'good', 'book', 'know', 'fahrenheit', 'dandelion', 'wine', 'hope', 'movie', 'right', 'lot', 'chance', 'great', 'cast', 'like', 'robard', 'bradbury', 'write', 'script', 'top', 'pam', 'grier!<br', '/><br', '/>how', 'fail?<br', '/><br', '/>there', 'spoiler', 'within.<br', '/><br', '/>first', 'dumbe', 'much', 'horror', 'book', 'lose', 'bradbury', 'force', 'violence', 'minimum', 'visual', 'book', 'squirm', 'gone.<br', '/><br', '/>and', 'acting', 'like', 'lot', 'movie', 'disney', 'throw', 'kid', 'movie', 'not', 'act', 'bug', 'lot', 'look', '10', 'strong', 'friendship', 'not', 'address', 'like', 'acquaintace', '<', 'br', '/><br', ""/>you'd"", 'think', 'robard', 'pull', 'role', 'mr', 'mr', '..', 'like', 'not', 'care', 'want', 'pay', 'mortgage', 'far', 'good', 'performance', '<', 'br', '/><br', '/>pam', 'grier', 'fine', 'witch', 'charecter', 'dust', 'witch', 'not', 'well', 'pull', 'lot', 'evil', 'not', 'presence', 'book', '<', 'br', '/><br', '/>and', 'leave', 'book', 'ballon', 'night', 'chase', 'marking', 'house', 'real', 'death', 'mr', 'happen', 'mr', 'merry', 'round', 'fate', 'lighten', 'rod', 'salesman', 'real', 'death', 'witch', 'oh', 'much', '<', 'br', '/><br', '/>and', 'special', 'effect', 'bad', 'merry', 'round', 'doom', 'thing', 'superimposed', 'horse', 'not', 'really', 'creepy', 'weird', 'green', 'mist', 'really', 'nothing', '<', 'br', '/><br', 'movie', 'rip', 'apart', 'original', 'novel', 'blood', 'boil', 'not', 'movie', 'read', 'book', 'classic', 'bradbury']",negative,"['foremost', 'love', 'novel', 'kind', 'horror', 'skin', 'stick', 'later', 'good', 'book', 'know', 'fahrenheit', 'dandelion', 'wine', 'hope', 'movie', 'right', 'lot', 'chance', 'great', 'cast', 'like', 'robard', 'bradbury', 'write', 'script', 'top', 'pam', 'grier!<br', '/><br', '/>how', 'fail?<br', '/><br', '/>there', 'spoiler', 'within.<br', '/><br', '/>first', 'dumbe', 'much', 'horror', 'book', 'lose', 'bradbury', 'force', 'violence', 'minimum', 'visual', 'book', 'squirm', 'gone.<br', '/><br', '/>and', 'acting', 'like', 'lot', 'movie', 'disney', 'throw', 'kid', 'movie', 'not', 'act', 'bug', 'lot', 'look', '10', 'strong', 'friendship', 'not', 'address', 'like', 'acquaintace', '<', 'br', '/><br', ""/>you'd"", 'think', 'robard', 'pull', 'role', 'mr', 'mr', '..', 'like', 'not', 'care', 'want', 'pay', 'mortgage', 'far', 'good', 'performance', '<', 'br', '/><br', '/>pam', 'grier', 'fine', 'witch', 'charecter', 'dust', 'witch', 'not', 'well', 'pull', 'lot', 'evil', 'not', 'presence', 'book', '<', 'br', '/><br', '/>and', 'leave', 'book', 'ballon', 'night', 'chase', 'marking', 'house', 'real', 'death', 'mr', 'happen', 'mr', 'merry', 'round', 'fate', 'lighten', 'rod', 'salesman', 'real', 'death', 'witch', 'oh', 'much', '<', 'br', '/><br', '/>and', 'special', 'effect', 'bad', 'merry', 'round', 'doom', 'thing', 'superimposed', 'horse', 'not', 'really', 'creepy', 'weird', 'green', 'mist', 'really', 'nothing', '<', 'br', '/><br', 'movie', 'rip', 'apart', 'original', 'novel', 'blood', 'boil', 'not', 'movie', 'read', 'book', 'classic', 'bradbury']"
"['film', 'old', 'never', 'realize', 'young', 'looking', 'look', 'remember', 'play', 'great', 'film', 'lose', 'weekend', 'play', 'role', 'very', 'rich', 'banker', 'girl', 'picture', 'not', 'very', 'happy', 'father', 'mother', 'separate', 'find', 'father', 'married', 'young', 'blonde', 'gold', 'digger', 'look', 'rich', 'sugar', 'daddy', 'hire', 'man', 'pose', 'very', 'rich', 'count', 'count', 'ariszte', 'misha', 'auer', 'drunk', 'time', 'penniless', 'plenty', 'comic', 'laugh', 'picture', 'penny', 'craig', 'surprised', 'book', 'police', 'station', 'tell', 'chief', 'police', 'opera', 'star', 'penny', 'start', 'singe', 'fantastic', 'soprano', 'voice', 'hear', 'entire', 'police', 'department', 'convict', 'start', 'applaud', 'very', 'entertaining', 'enjoyable', 'scene', 'film', 'film', 'debut', 'instant', 'success', 'great', 'movie', 'star', 'universal', 'studio', 'leave']",positive,"['film', 'old', 'never', 'realize', 'young', 'looking', 'look', 'remember', 'play', 'great', 'film', 'lose', 'weekend', 'play', 'role', 'very', 'rich', 'banker', 'girl', 'picture', 'not', 'very', 'happy', 'father', 'mother', 'separate', 'find', 'father', 'married', 'young', 'blonde', 'gold', 'digger', 'look', 'rich', 'sugar', 'daddy', 'hire', 'man', 'pose', 'very', 'rich', 'count', 'count', 'ariszte', 'misha', 'auer', 'drunk', 'time', 'penniless', 'plenty', 'comic', 'laugh', 'picture', 'penny', 'craig', 'surprised', 'book', 'police', 'station', 'tell', 'chief', 'police', 'opera', 'star', 'penny', 'start', 'singe', 'fantastic', 'soprano', 'voice', 'hear', 'entire', 'police', 'department', 'convict', 'start', 'applaud', 'very', 'entertaining', 'enjoyable', 'scene', 'film', 'film', 'debut', 'instant', 'success', 'great', 'movie', 'star', 'universal', 'studio', 'leave']"
"['eagerly', 'await', 'screening', 'film', 'reserve', 'special', 'slot', 'sit', 'watch', 'daughter', 'age', 'film', 'study', 'student', 'chocolate', 'course', 'eager', 'anticipation', 'love', '/>after', 'minute', 'know', 'sink', 'shaky', 'camera', 'shot', 'angle', 'general', 'poor', 'cinematography', 'direction', 'wooden', 'performance', 'leave', 'feel', 'flat', 'dissatisfied', 'despondent', 'view', 'on.<br', '/><br', '/>anne', 'play', 'look', 'oddly', 'no', 'particular', 'purpose', 'directly', 'camera', 'occasion', 'break', 'hard', 'win', 'fantasy', 'moment', 'engage', 'directly', 'find', 'stalk', 'fashion.<br', '/><br', '/>poor', 'play', 'captain', 'good', 'script', 'direction', 'bless', 'hope', 'pay', 'well', 'practically', 'drown', 'occasion', 'huge', 'wave', 'predictably', 'breach', 'seawall', 'drench', 'co', 'actor', 'nearly', 'sweep', 'sea', 'health', 'safety', 'field', 'day', 'poor', 'leave', 'spit', 'sea', 'water', 'order', 'deliver', 'line', 'presumably', 'not', 'money', 'leave', 'kitty', 'shoot', 'scene', 'sense', 'not', 'attempt', 'day', 'place.<br', '/><br', '/>oth', 'mr', 'convincing', 'performance', 'effort', 'soon', 'counterbalance', 'unconvincing', 'portrayal', 'annoying', 'sir', 'elliott.<br', '/><br', '/>towards', 'long', 'await', 'end', 'film', 'captain', 'appear', 'oddly', 'visit', 'second', 'great', 'pain', 'avoid', 'majority', 'movie', 'develop', 'memory', 'impediment', 'cause', 'forget', 'very', 'reason', 'contrast', 'hyper', 'ventilating', 'pillar', 'post', 'search', 'good', 'captain', 'meantime', 'manage', 'entirety', 'bath', 'tell', 'course', 'work', 'sweat.<br', '/><br', '/>we', 'experienced', 'charm', 'cross', 'screen', 'leave', 'wonder', 'charismatic', 'captain', 'plain', 'spineless', 'opinion', 'not', 'tell', 'mean', 'wing', 'sir', 'shut', 'heck', 'up.<br', '/><br', '/>the', 'crucial', 'kiss', 'normally', 'favourite', 'painfully', 'draw', 'closer', 'opening', 'close', 'mouth', 'effect', 'screen', 'look', 'chew', 'gum', 'lip', 'finally', 'meet', '<', 'br', '/><br', '/>the', 'enjoyable', 'thing', 'chocolate', 'exchange', 'view', 'mother', 'daughter', 'bad', 'film', 'been.<br', '/><br', '/>what', 'pity', 'ruin', 'enchanting', 'engage', 'story', 'film', 'fine', 'scenery.<br', '/><br', '/>sorry']",negative,"['eagerly', 'await', 'screening', 'film', 'reserve', 'special', 'slot', 'sit', 'watch', 'daughter', 'age', 'film', 'study', 'student', 'chocolate', 'course', 'eager', 'anticipation', 'love', '/>after', 'minute', 'know', 'sink', 'shaky', 'camera', 'shot', 'angle', 'general', 'poor', 'cinematography', 'direction', 'wooden', 'performance', 'leave', 'feel', 'flat', 'dissatisfied', 'despondent', 'view', 'on.<br', '/><br', '/>anne', 'play', 'look', 'oddly', 'no', 'particular', 'purpose', 'directly', 'camera', 'occasion', 'break', 'hard', 'win', 'fantasy', 'moment', 'engage', 'directly', 'find', 'stalk', 'fashion.<br', '/><br', '/>poor', 'play', 'captain', 'good', 'script', 'direction', 'bless', 'hope', 'pay', 'well', 'practically', 'drown', 'occasion', 'huge', 'wave', 'predictably', 'breach', 'seawall', 'drench', 'co', 'actor', 'nearly', 'sweep', 'sea', 'health', 'safety', 'field', 'day', 'poor', 'leave', 'spit', 'sea', 'water', 'order', 'deliver', 'line', 'presumably', 'not', 'money', 'leave', 'kitty', 'shoot', 'scene', 'sense', 'not', 'attempt', 'day', 'place.<br', '/><br', '/>oth', 'mr', 'convincing', 'performance', 'effort', 'soon', 'counterbalance', 'unconvincing', 'portrayal', 'annoying', 'sir', 'elliott.<br', '/><br', '/>towards', 'long', 'await', 'end', 'film', 'captain', 'appear', 'oddly', 'visit', 'second', 'great', 'pain', 'avoid', 'majority', 'movie', 'develop', 'memory', 'impediment', 'cause', 'forget', 'very', 'reason', 'contrast', 'hyper', 'ventilating', 'pillar', 'post', 'search', 'good', 'captain', 'meantime', 'manage', 'entirety', 'bath', 'tell', 'course', 'work', 'sweat.<br', '/><br', '/>we', 'experienced', 'charm', 'cross', 'screen', 'leave', 'wonder', 'charismatic', 'captain', 'plain', 'spineless', 'opinion', 'not', 'tell', 'mean', 'wing', 'sir', 'shut', 'heck', 'up.<br', '/><br', '/>the', 'crucial', 'kiss', 'normally', 'favourite', 'painfully', 'draw', 'closer', 'opening', 'close', 'mouth', 'effect', 'screen', 'look', 'chew', 'gum', 'lip', 'finally', 'meet', '<', 'br', '/><br', '/>the', 'enjoyable', 'thing', 'chocolate', 'exchange', 'view', 'mother', 'daughter', 'bad', 'film', 'been.<br', '/><br', '/>what', 'pity', 'ruin', 'enchanting', 'engage', 'story', 'film', 'fine', 'scenery.<br', '/><br', '/>sorry']"
"['like', 'monster', 'ancient', 'legend', 'love', 'movie', '<', 'br', '/><br', '/>the', 'special', 'effect', 'far', 'good', 'juarassic', 'park', 'hit', 'big', 'screen', 'year', 'ago', 'acting', 'little', 'desirable', 'story', 'line', 'effect', 'adequately', 'compensate', 'it.<br', '/><br', 'wish', 'movie', 'theater', 'screen', 'instead', 'big', 'screen', 'tv.<br', '/><brf', 'like', 'non', 'stop', 'action', 'awesome', 'visual', 'taste', 'myth', 'lore', 'movie']",positive,"['like', 'monster', 'ancient', 'legend', 'love', 'movie', '<', 'br', '/><br', '/>the', 'special', 'effect', 'far', 'good', 'juarassic', 'park', 'hit', 'big', 'screen', 'year', 'ago', 'acting', 'little', 'desirable', 'story', 'line', 'effect', 'adequately', 'compensate', 'it.<br', '/><br', 'wish', 'movie', 'theater', 'screen', 'instead', 'big', 'screen', 'tv.<br', '/><brf', 'like', 'non', 'stop', 'action', 'awesome', 'visual', 'taste', 'myth', 'lore', 'movie']"
"['silly', 'little', 'film', 'love.<br', '/><br', '/>although', 'corny', 'cliché', 'time', 'nonetheless', 'work', 'good', 'clean', 'fun', 'team', 'engage', 'scavenger', 'hunt', 'battle', 'wit', 'win', 'night', 'contest', 'sheer', 'joy', 'know', 'good', 'team', '""<br', '/><br', '/>notable', 'screen', 'debut', 'include', 'film', 'role', 'dr', 'pepper', 'pepper', 'commercial', 'major', 'hit', 'american', 'werewolf', 'feature', 'believe', 'roll', 'year', 'known', 'not', 'mr', 'city', 'film', 'role', 'fan', 'remember', 'stephen', 'furst', 'flounder', 'animal', 'house', 'outside', 'no', 'funny', 'characters.<br', '/><br', '/>doubt', 'dvd', 'probably', 'copy', 'float', 'catch', 'late', 'late', 'worth', 'watch', 'hate', 'quirky', 'little', 'movie', 'come', 'love']",positive,"['silly', 'little', 'film', 'love.<br', '/><br', '/>although', 'corny', 'cliché', 'time', 'nonetheless', 'work', 'good', 'clean', 'fun', 'team', 'engage', 'scavenger', 'hunt', 'battle', 'wit', 'win', 'night', 'contest', 'sheer', 'joy', 'know', 'good', 'team', '""<br', '/><br', '/>notable', 'screen', 'debut', 'include', 'film', 'role', 'dr', 'pepper', 'pepper', 'commercial', 'major', 'hit', 'american', 'werewolf', 'feature', 'believe', 'roll', 'year', 'known', 'not', 'mr', 'city', 'film', 'role', 'fan', 'remember', 'stephen', 'furst', 'flounder', 'animal', 'house', 'outside', 'no', 'funny', 'characters.<br', '/><br', '/>doubt', 'dvd', 'probably', 'copy', 'float', 'catch', 'late', 'late', 'worth', 'watch', 'hate', 'quirky', 'little', 'movie', 'come', 'love']"
"['ok', 'adaptation', 'breath', 'book', 'not', 'novel', 'very', 'good', 'movie', 'enjoy', 'excellent', 'story', 'result', 'well', 'movie', 'pretty', 'long', 'end', 'feel', 'like', 'thing', 'miss', 'sound', 'effect', 'sound', 'track', 'very', 'good', 'acting', 'well', 'character', 'development', 'phase', 'very', 'weak', 'people', 'not', 'read', 'book', 'thing', 'look', 'happen', 'quickly', 'point', 'view', 'instead', 'try', 'much', 'stuff', 'book', 'try', 'important', 'scene', 'proper', 'book', 'very', 'good', 'puzzle', 'like', 'story', 'combine', 'excellent', 'portrait', 'movie', 'much', 'rush', 'use', 'time', 'not', 'good', 'way', 'main', 'problem', 'movie', 'worth', 'watch', 'better']",positive,"['ok', 'adaptation', 'breath', 'book', 'not', 'novel', 'very', 'good', 'movie', 'enjoy', 'excellent', 'story', 'result', 'well', 'movie', 'pretty', 'long', 'end', 'feel', 'like', 'thing', 'miss', 'sound', 'effect', 'sound', 'track', 'very', 'good', 'acting', 'well', 'character', 'development', 'phase', 'very', 'weak', 'people', 'not', 'read', 'book', 'thing', 'look', 'happen', 'quickly', 'point', 'view', 'instead', 'try', 'much', 'stuff', 'book', 'try', 'important', 'scene', 'proper', 'book', 'very', 'good', 'puzzle', 'like', 'story', 'combine', 'excellent', 'portrait', 'movie', 'much', 'rush', 'use', 'time', 'not', 'good', 'way', 'main', 'problem', 'movie', 'worth', 'watch', 'better']"
"['never', 'fall', 'asleep', 'movie', 'never', 'movie', 'impossible.<br', '/><br', '/>while', 'people', 'claim', 'superiority', 'horror', 'film', 'counterpart', 'movie', 'lesson', 'abundance', 'movie', 'long', 'help', 'movie', 'little', 'movement', 'plot', 'camera', 'work', 'instead', 'awkward', 'silence', 'lot', 'slow', 'movement', 'acting', 'absolutely', 'terrible', 'border', 'bad', 'student', 'film', 'level', 'struggle', 'ad', 'lib', 'script', 'people', 'direction', 'coax', 'boring', 'dull', 'therory', 'not', 'surprise', 'me.<br', '/><br', '/>what', 'bad', 'unscary', 'involve', 'creature', 'way', 'stunk', 'not', 'watch', 'film', 'insomniac']",negative,"['never', 'fall', 'asleep', 'movie', 'never', 'movie', 'impossible.<br', '/><br', '/>while', 'people', 'claim', 'superiority', 'horror', 'film', 'counterpart', 'movie', 'lesson', 'abundance', 'movie', 'long', 'help', 'movie', 'little', 'movement', 'plot', 'camera', 'work', 'instead', 'awkward', 'silence', 'lot', 'slow', 'movement', 'acting', 'absolutely', 'terrible', 'border', 'bad', 'student', 'film', 'level', 'struggle', 'ad', 'lib', 'script', 'people', 'direction', 'coax', 'boring', 'dull', 'therory', 'not', 'surprise', 'me.<br', '/><br', '/>what', 'bad', 'unscary', 'involve', 'creature', 'way', 'stunk', 'not', 'watch', 'film', 'insomniac']"
"['not', 'bad', 'reason', 'watch', 'film', 'previously', 'never', 'hear', 'strictly', '/><br', 'not', 'disappoint', 'absolutely', 'brilliant', 'bring', 'amazing', 'subtlety', 'role', 'great', 'watch', 'money', 'extremely', 'underused', 'actor.<br', '/><br', '/>as', 'rest', 'film', 'actor', 'movie', 'deliver', 'strong', 'solid', 'performance', 'people', 'certainly', 'not', 'pay', 'huge', 'cash', 'participation', 'fairly', 'low', 'budget', 'film', 'not', 'mean', 'mail', 'appearance', 'convincing', 'compelling', 'them.<br', '/><br', 'pleasantly', 'surprised', 'performance', 'admit', 'highlander', 'television', 'series', 'movie.<br', '/><br', '/>the', 'plot', 'well', 'pace', 'storyline', 'intriguing', 'much', 'like', 'real', 'life', 'not', 'end', 'tie', 'nice', 'neat', 'little', 'package', 'end', 'film', 'anybody', 'expect', 'clear', 'cut', 'number', 'connect', 'dot', 'conclusion', 'answer', 'end', 'movie', 'clearly', 'not', 'watch', 'film', 'closely', 'film', 'not', 'tell', 'meaning', 'life', 'idea', 'film', 'discuss', 'unanswered', 'question', 'friend', 'coffee', 'certainly', 'did.<br', '/><br', '/>no', 'car', 'chase', 'no', 'explosion', 'no', 'bar', 'room', 'brawl', 'sound', 'pretty', 'dull', 'huh', 'reality', 'completely', 'absorb', 'film', 'well', 'write', 'little', 'piece', 'interesting', 'hook', 'solid', 'character', 'performance', 'party', 'involved.<br', '/><br', '>', 'warn', 'kind', 'person', 'dislike', 'movie', 'dangle', 'enormous', 'question', 'central', 'engine', 'story', 'end', 'movie', 'answer', 'particular', 'question', 'directly', '<br', '/><br', '/>you', 'not', 'enjoy', 'film']",positive,"['not', 'bad', 'reason', 'watch', 'film', 'previously', 'never', 'hear', 'strictly', '/><br', 'not', 'disappoint', 'absolutely', 'brilliant', 'bring', 'amazing', 'subtlety', 'role', 'great', 'watch', 'money', 'extremely', 'underused', 'actor.<br', '/><br', '/>as', 'rest', 'film', 'actor', 'movie', 'deliver', 'strong', 'solid', 'performance', 'people', 'certainly', 'not', 'pay', 'huge', 'cash', 'participation', 'fairly', 'low', 'budget', 'film', 'not', 'mean', 'mail', 'appearance', 'convincing', 'compelling', 'them.<br', '/><br', 'pleasantly', 'surprised', 'performance', 'admit', 'highlander', 'television', 'series', 'movie.<br', '/><br', '/>the', 'plot', 'well', 'pace', 'storyline', 'intriguing', 'much', 'like', 'real', 'life', 'not', 'end', 'tie', 'nice', 'neat', 'little', 'package', 'end', 'film', 'anybody', 'expect', 'clear', 'cut', 'number', 'connect', 'dot', 'conclusion', 'answer', 'end', 'movie', 'clearly', 'not', 'watch', 'film', 'closely', 'film', 'not', 'tell', 'meaning', 'life', 'idea', 'film', 'discuss', 'unanswered', 'question', 'friend', 'coffee', 'certainly', 'did.<br', '/><br', '/>no', 'car', 'chase', 'no', 'explosion', 'no', 'bar', 'room', 'brawl', 'sound', 'pretty', 'dull', 'huh', 'reality', 'completely', 'absorb', 'film', 'well', 'write', 'little', 'piece', 'interesting', 'hook', 'solid', 'character', 'performance', 'party', 'involved.<br', '/><br', '>', 'warn', 'kind', 'person', 'dislike', 'movie', 'dangle', 'enormous', 'question', 'central', 'engine', 'story', 'end', 'movie', 'answer', 'particular', 'question', 'directly', '<br', '/><br', '/>you', 'not', 'enjoy', 'film']"
"['originally', 'harp', 'sequel', 'slumber', 'party', 'massacre', 'series', 'film', 'fall', 'flat', 'face', 'new', 'title', 'include', 'word', 'massacre', 'film', 'title', 'better', 'deliver', 'certainly', 'not', 'no', 'no', 'screen', 'murder', 'no', 'chainsaw', 'box', 'art', 'lead', 'believe', 'instead', 'paper', 'thin', 'overdone', 'plot', 'group', 'cheerleader', 'strand', 'abandon', 'cabin', 'way', 'football', 'game', 'offed', 'film', 'ok', 'quotient', 'bit', 'director', 'especially', 'direct', 'video', 'flick', 'afraid', 'not', 'huge', 'fan', 'excessive', 'come', 'rent', 'movie', 'cheerleader', 'massacre', 'problem', 'film', 'suffer', 'shot', 'home', 'video', 'camera', 'cheapness', 'look', 'cheap', 'sound', 'cheap', 'actor', 'not', 'good', 'try', 'throw', 'track', 'killer', 'fail', 'end', 'end', 'ridiculous', 'mess', 'folk', 'run', 'film', 'walk', 'away', 'find', 'original', 'slumber', 'party', 'massacre']",negative,"['originally', 'harp', 'sequel', 'slumber', 'party', 'massacre', 'series', 'film', 'fall', 'flat', 'face', 'new', 'title', 'include', 'word', 'massacre', 'film', 'title', 'better', 'deliver', 'certainly', 'not', 'no', 'no', 'screen', 'murder', 'no', 'chainsaw', 'box', 'art', 'lead', 'believe', 'instead', 'paper', 'thin', 'overdone', 'plot', 'group', 'cheerleader', 'strand', 'abandon', 'cabin', 'way', 'football', 'game', 'offed', 'film', 'ok', 'quotient', 'bit', 'director', 'especially', 'direct', 'video', 'flick', 'afraid', 'not', 'huge', 'fan', 'excessive', 'come', 'rent', 'movie', 'cheerleader', 'massacre', 'problem', 'film', 'suffer', 'shot', 'home', 'video', 'camera', 'cheapness', 'look', 'cheap', 'sound', 'cheap', 'actor', 'not', 'good', 'try', 'throw', 'track', 'killer', 'fail', 'end', 'end', 'ridiculous', 'mess', 'folk', 'run', 'film', 'walk', 'away', 'find', 'original', 'slumber', 'party', 'massacre']"
